Id_IDRD,Tipo,Localidad,Nombre,Id,Equipamento,Dotacion,Aprovechamientoeconomico,Area,Material,Cerramiento,Camerino,Capacidad,Carril,Bano
03-035,Parque de escala metropolitano,Santafe,PARQUE NACIONAL (PM-2A) ENRIQUE OLAYA HERRERA ( SECTOR HISTORICO ),13575,CANCHAS DEPORTIVAS,Baloncesto,No,420,Asfalto sin sintetico,Total,No,0,0,0
03-035,Parque de escala metropolitano,Santafe,PARQUE NACIONAL (PM-2A) ENRIQUE OLAYA HERRERA ( SECTOR HISTORICO ),13577,CANCHAS DEPORTIVAS,Fútbol,No,7140,Grama Natural,Total,No,0,0,0
04-127,Parque de escala metropolitano,San Cristobal,SAN CRISTOBAL,11306,CANCHAS DEPORTIVAS,Fútbol,Si,6300,Grama Natural,Total,Si,0,0,0
04-127,Parque de escala metropolitano,San Cristobal,SAN CRISTOBAL,11307,CANCHAS DEPORTIVAS,Fútbol,Si,5250,Grama Sintetica,Total,No,0,0,0
04-127,Parque de escala metropolitano,San Cristobal,SAN CRISTOBAL,11311,CANCHAS DEPORTIVAS,Fútbol,Si,4472,Grama Sintetica,Total,No,0,0,0
04-196,Parque de escala metropolitano,San Cristobal,DEPORTIVO PRIMERO DE MAYO,14593,ESCENARIO DEPORTIVO,COLISEO,,1283,Baldosa,Total,Si,205,0,4
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12727,ESCENARIO DEPORTIVO,COLISEO,,1366,Granito,Total,Si,450,0,4
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12793,CANCHAS DEPORTIVAS,Voleibol,Si,630,Asfalto sin sintetico,Total,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12794,CANCHAS DEPORTIVAS,Voleibol,Si,630,Asfalto sin sintetico,Total,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12795,CANCHAS DEPORTIVAS,Voleibol,Si,630,Asfalto sin sintetico,Total,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12796,CANCHAS DEPORTIVAS,Softbol,Si,5250,Grama Natural,Total,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12844,CANCHAS DEPORTIVAS,Voleibol,Si,630,Asfalto con sintetico,Total,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12845,CANCHAS DEPORTIVAS,Voleibol,Si,630,Asfalto sin sintetico,Total,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12846,CANCHAS DEPORTIVAS,Voleibol,Si,630,Asfalto sin sintetico,Total,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12851,CANCHAS DEPORTIVAS,Fútbol,Si,7490,Grama Natural,Total,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12978,CANCHAS DEPORTIVAS,Tennis,Si,666,Asfalto con sintetico,Total,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12979,CANCHAS DEPORTIVAS,Tennis,Si,666,Asfalto con sintetico,Total,No,0,0,0
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,13051,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,2838,Madera,Total,Si,3500,0,8
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,13186,CANCHAS DEPORTIVAS,Fútbol,Si,5760,Grama Sintetica,Total,No,0,0,0
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,14225,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,1008,Granito,Total,Si,0,0,0
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,14226,ESCENARIO DEPORTIVO,MULTIFUERZA,,70,Granito,Total,Si,0,0,0
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,14227,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,400,Granito,Total,Si,0,0,1
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,14228,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,1008,Granito,Total,Si,0,0,1
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,14229,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,400,Granito,Total,Si,0,0,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14430,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,5372,Madera,Total,Si,5535,0,11
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14711,ESCENARIO DEPORTIVO,Otro  (Escenario),,2080,Madera,Total,Si,205,0,5
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14741,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,640,Madera,Total,Si,0,0,2
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14742,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,440,Baldosa,Total,Si,0,0,2
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14743,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,396,Madera,Total,Si,0,0,2
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14744,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,800,Plastico,Total,Si,0,0,2
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14745,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,720,Granito,Total,Si,0,0,2
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14746,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,420,Granito,Total,Si,0,0,2
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14747,ESCENARIO DEPORTIVO,Otro  (Escenario),,32,Granito,Total,Si,0,0,2
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14748,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,450,Plastico,Total,Si,0,0,2
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14749,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,440,Granito,Total,Si,0,0,2
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14750,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,840,Granito,Total,Si,0,0,2
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14751,ESCENARIO DEPORTIVO,COLISEO AUXILIAR,,324,Granito,Total,Si,0,0,2
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14958,CANCHAS DEPORTIVAS,Squash,Si,124,Madera,Total,Si,0,0,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14959,CANCHAS DEPORTIVAS,Squash,Si,124,Madera,Total,Si,0,0,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14960,CANCHAS DEPORTIVAS,Squash,Si,62,Madera,Total,Si,0,0,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14961,CANCHAS DEPORTIVAS,Squash,Si,62,Madera,Total,Si,0,0,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14962,CANCHAS DEPORTIVAS,Squash,Si,62,Madera,Total,Si,0,0,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14963,CANCHAS DEPORTIVAS,Squash,Si,62,Madera,Total,Si,0,0,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14964,CANCHAS DEPORTIVAS,Squash,Si,62,Madera,Total,Si,0,0,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14994,ESCENARIO DEPORTIVO,BOLERA,,2669,Madera,Total,No,150,20,2
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12694,CANCHAS DEPORTIVAS,Voleibol Playa,Si,1435,Arena,Total,No,0,0,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12774,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,1340,Concreto,Total,Si,900,0,4
13-089,Parque de escala metropolitano,Teusaquillo,SIMON BOLIVAR ( SECTOR CENTRAL ),14027,ESCENARIO DEPORTIVO,LAGO ,,107464,Grama Natural,Total,No,0,0,0
03-036,Parque de escala zonal,Santafe,LAS CRUCES,14840,ESCENARIO DEPORTIVO,COLISEO,,1091,Concreto,Total,Si,600,0,2
01-023,Parque de escala zonal,Usaquen,SERVITA,11404,CANCHAS DEPORTIVAS,Tennis,Si,264,Asfalto sin sintetico,Total,No,0,0,0
01-023,Parque de escala zonal,Usaquen,SERVITA,11405,CANCHAS DEPORTIVAS,Voleibol,No,162,Asfalto sin sintetico,Total,No,0,0,0
01-023,Parque de escala zonal,Usaquen,SERVITA,11564,CANCHAS DEPORTIVAS,Cancha multiple,No,0,Concreto,Total,No,0,0,0
04-075,Parque de escala zonal,San Cristobal,VILLA DE LOS ALPES,14381,ESCENARIO DEPORTIVO,COLISEO,,1020,Concreto,Total,Si,500,0,3
05-002,Parque de escala zonal,Usme,LA AURORA II,12208,CANCHAS DEPORTIVAS,Fútbol,Si,4500,Grama Sintetica,Total,Si,0,0,0
05-002,Parque de escala zonal,Usme,LA AURORA II,12236,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,228,Asfalto sin sintetico,Total,,0,0,0
05-002,Parque de escala zonal,Usme,LA AURORA II,12237,JUEGOS INFANTILES,JUEGO INFANTIL,No,1,Asfalto sin sintetico,Total,,0,0,0
05-003,Parque de escala zonal,Usme,VALLES DE CAFAM,12169,CANCHAS DEPORTIVAS,Fútbol,Si,1050,Grama Sintetica,Total,No,0,0,0
05-003,Parque de escala zonal,Usme,VALLES DE CAFAM,12181,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,1332,Concreto,Total,Si,400,0,6
05-004,Parque de escala zonal,Usme,LA ANDREA,12241,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,1152,Concreto,Total,Si,300,0,6
05-004,Parque de escala zonal,Usme,LA ANDREA,12258,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,210,Granito,Total,No,100,0,0
05-004,Parque de escala zonal,Usme,LA ANDREA,12263,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,119,Asfalto sin sintetico,Total,,0,0,0
05-004,Parque de escala zonal,Usme,LA ANDREA,12264,JUEGOS INFANTILES,JUEGO INFANTIL,No,1,Asfalto sin sintetico,Total,,0,0,0
05-016,Parque de escala zonal,Usme,EL VIRREY SUR,12275,ESCENARIO DEPORTIVO,PISCINA,,300,Concreto,Total,Si,40,6,4
05-016,Parque de escala zonal,Usme,EL VIRREY SUR,12276,ESCENARIO DEPORTIVO,PISCINA,,72,Concreto,Total,Si,20,3,0
05-016,Parque de escala zonal,Usme,EL VIRREY SUR,12292,ESCENARIO DEPORTIVO,AULA MULTIPLE,,432,Baldosa,Total,No,200,0,2
05-087,Parque de escala zonal,Usme,VILLA ALEMANA,13773,CANCHAS DEPORTIVAS,Microfutbol,Si,800,Grama Sintetica,Total,No,0,0,0
07-163,Parque de escala zonal,Bosa,CLARELANDIA,13902,ESCENARIO DEPORTIVO,HOCKEY,,989,Granito,Total,Si,0,0,0
08-144,Parque de escala zonal,Kennedy,BELLAVISTA-DINDALITO,13870,CANCHAS DEPORTIVAS,Fútbol,Si,3360,Grama Sintetica,Total,No,0,0,0
08-200,Parque de escala zonal,Kennedy,CASTILLA,14311,CANCHAS DEPORTIVAS,Fútbol,Si,2006,Grama Sintetica,Total,No,0,0,0
09-104,Parque de escala zonal,Fontibon,ATAHUALPA,11636,CANCHAS DEPORTIVAS,Fútbol,Si,7500,Grama Natural,Total,No,0,0,0
09-111,Parque de escala zonal,Fontibon,SAUZALITO,11671,CANCHAS DEPORTIVAS,Tennis,Si,990,Asfalto sin sintetico,Total,No,0,0,0
09-111,Parque de escala zonal,Fontibon,SAUZALITO,11672,CANCHAS DEPORTIVAS,Tennis,Si,600,Asfalto con sintetico,Total,No,0,0,0
09-111,Parque de escala zonal,Fontibon,SAUZALITO,11673,CANCHAS DEPORTIVAS,Tennis,Si,600,Asfalto con sintetico,Total,No,0,0,0
09-111,Parque de escala zonal,Fontibon,SAUZALITO,11674,CANCHAS DEPORTIVAS,Tennis,Si,600,Asfalto con sintetico,Total,No,0,0,0
10-018,Parque de escala zonal,Engativa,VILLA LUZ,11696,CANCHAS DEPORTIVAS,Fútbol,Si,5850,Grama Sintetica,Total,Si,0,0,0
10-102,Parque de escala zonal,Engativa,VILLAS DE GRANADA,11710,CANCHAS DEPORTIVAS,Fútbol,Si,5985,Grama Natural,Total,Si,0,0,0
10-102,Parque de escala zonal,Engativa,VILLAS DE GRANADA,11715,ESCENARIO DEPORTIVO,DUNT,,75,Cemento,Total,No,5,0,0
10-169,Parque de escala zonal,Engativa,EL CARMELO,15273,CANCHAS DEPORTIVAS,Microfutbol,Si,135,Grama Sintetica,Total,Si,0,0,0
10-192,Parque de escala zonal,Engativa,TABORA,11728,CANCHAS DEPORTIVAS,Fútbol,Si,6400,Grama Natural,Total,Si,0,0,0
10-223,Parque de escala zonal,Engativa,LA SERENA,11742,CANCHAS DEPORTIVAS,Fútbol,Si,4779,Grama Natural,Total,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11525,CANCHAS DEPORTIVAS,Fútbol,Si,6868,Grama Natural,Total,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11537,CANCHAS DEPORTIVAS,Tennis,Si,850,Asfalto con sintetico,Total,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11538,CANCHAS DEPORTIVAS,Tennis,Si,850,Asfalto con sintetico,Total,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11539,CANCHAS DEPORTIVAS,Mini Tennis,Si,200,Asfalto con sintetico,Total,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11541,CANCHAS DEPORTIVAS,Mini Tennis,Si,200,Asfalto con sintetico,Total,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11542,ESCENARIO DEPORTIVO,COLISEO,,3600,Asfalto con sintetico,Total,Si,285,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11543,ESCENARIO DEPORTIVO,PATINAJE ARTISTICO,,175,Granito,Total,No,0,3,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11544,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,2121,Granito,Total,Si,0,5,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11545,ESCENARIO DEPORTIVO,PATINODROMO,,2070,Asfalto sin sintetico,Total,No,0,5,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11592,CANCHAS DEPORTIVAS,Tennis,Si,850,Asfalto con sintetico,Total,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,11593,CANCHAS DEPORTIVAS,Tennis,Si,850,Asfalto con sintetico,Total,No,0,0,0
10-234,Parque de escala zonal,Engativa,SAN ANDRES,14366,CANCHAS DEPORTIVAS,Mini Tennis,Si,200,Asfalto sin sintetico,Total,No,0,0,0
11-205,Parque de escala zonal,Suba,LA GAITANA,11281,CANCHAS DEPORTIVAS,Fútbol,Si,7260,Grama Natural,Total,Si,0,0,0
11-212,Parque de escala zonal,Suba,TIBABUYES,11604,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,1000,Fibra Vidrio,Total,No,500,0,3
11-368,Parque de escala zonal,Suba,FONTANAR DEL RIO,11611,CANCHAS DEPORTIVAS,Tennis,Si,680,Asfalto con sintetico,Total,No,0,0,0
11-368,Parque de escala zonal,Suba,FONTANAR DEL RIO,11612,CANCHAS DEPORTIVAS,Tennis,Si,680,Asfalto con sintetico,Total,No,0,0,0
11-368,Parque de escala zonal,Suba,FONTANAR DEL RIO,11613,CANCHAS DEPORTIVAS,Tennis,Si,680,Asfalto con sintetico,Total,No,0,0,0
11-368,Parque de escala zonal,Suba,FONTANAR DEL RIO,11621,CANCHAS DEPORTIVAS,Tennis,Si,680,Asfalto con sintetico,Total,No,0,0,0
14-030,Parque de escala zonal,Martires,EDUARDO SANTOS,14583,ESCENARIO DEPORTIVO,COLISEO,,1282,Concreto,Total,Si,150,0,6
15-027,Parque de escala zonal,Antonio Nariño,CIUDAD JARDIN,11890,ESCENARIO DEPORTIVO,HOCKEY,,770,Granito,Total,No,25,0,0
15-036,Parque de escala zonal,Antonio Nariño,VILLA MAYOR CEMENTERIO DEL SUR,11877,CANCHAS DEPORTIVAS,Tennis,Si,660,Asfalto con sintetico,Total,No,0,0,0
15-036,Parque de escala zonal,Antonio Nariño,VILLA MAYOR CEMENTERIO DEL SUR,11878,CANCHAS DEPORTIVAS,Fútbol,Si,5490,Grama Natural,Total,No,0,0,0
15-036,Parque de escala zonal,Antonio Nariño,VILLA MAYOR CEMENTERIO DEL SUR,11880,ESCENARIO DEPORTIVO,HOCKEY,,675,Granito,Total,No,25,0,0
15-040,Parque de escala zonal,Antonio Nariño,LA FRAGUA,11853,CANCHAS DEPORTIVAS,Fútbol,Si,6910,Grama Natural,Total,No,0,0,0
16-099,Parque de escala zonal,Puente Aranda,MILENTA TEJAR SAN EUSEBIO,12060,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,187,Asfalto sin sintetico,Total,,0,0,0
16-099,Parque de escala zonal,Puente Aranda,MILENTA TEJAR SAN EUSEBIO,12074,JUEGOS INFANTILES,JUEGO INFANTIL,No,290,Asfalto sin sintetico,Total,,0,0,0
16-099,Parque de escala zonal,Puente Aranda,MILENTA TEJAR SAN EUSEBIO,12075,JUEGOS INFANTILES,COLUMPIO,No,78,Asfalto sin sintetico,Total,,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12005,CANCHAS DEPORTIVAS,Softbol,Si,5876,Polvo de ladrillo,Total,No,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12007,CANCHAS DEPORTIVAS,Tennis,Si,698,Asfalto con sintetico,Total,No,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12008,CANCHAS DEPORTIVAS,Tennis,Si,698,Asfalto con sintetico,Total,No,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12009,CANCHAS DEPORTIVAS,Tennis,Si,698,Asfalto con sintetico,Total,No,0,0,0
16-112,Parque de escala zonal,Puente Aranda,CIUDAD MONTES,12024,JUEGOS INFANTILES,JUEGO INFANTIL,No,88,Arena,Total,,0,0,0
16-204,Parque de escala zonal,Puente Aranda,EL JAZMIN,11966,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,1152,Granito,Total,Si,500,0,6
16-204,Parque de escala zonal,Puente Aranda,EL JAZMIN,11967,CANCHAS DEPORTIVAS,Fútbol,Si,6370,Grama Natural,Total,No,0,0,0
18-162,Parque de escala zonal,Rafael Uribe,LOS MOLINOS II,13684,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,1188,Granito,Total,Si,477,0,3
18-205,Parque de escala zonal,Rafael Uribe,QUIROGA,13616,ESCENARIO DEPORTIVO,PATINODROMO,,600,Granito,Total,No,30,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13771,CANCHAS DEPORTIVAS,Fútbol,Si,6400,Grama Sintetica,Total,No,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13797,CANCHAS DEPORTIVAS,Fútbol,Si,7140,Grama Natural,Total,Si,0,0,0
18-207,Parque de escala zonal,Rafael Uribe,PARQUE ESTADIO OLAYA HERRERA,13803,ESCENARIO DEPORTIVO,Otro  (Escenario),,1680,Grama Natural,Total,Si,1800,0,5
19-188,Parque de escala zonal,Cuidad Bolivar,ARBORIZADORA ALTA,12468,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,1211,Granito,Total,Si,400,0,5
19-231,Parque de escala zonal,Cuidad Bolivar,URBANIZACIÓN  LA ESTANCIA,11924,CANCHAS DEPORTIVAS,Mini futbol,Si,1175,Grama Sintetica,Total,No,0,0,0
19-231,Parque de escala zonal,Cuidad Bolivar,URBANIZACIÓN  LA ESTANCIA,11993,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,1258,Asfalto sin sintetico,Total,Si,450,0,7
19-346,Parque de escala zonal,Cuidad Bolivar,ILLIMANI (PARAISO),14223,CANCHAS DEPORTIVAS,Fútbol,Si,4050,Grama Sintetica,Total,Si,0,0,0
19-349,Parque de escala zonal,Cuidad Bolivar,LA JOYA,12494,CANCHAS DEPORTIVAS,Microfutbol,Si,420,Grama Sintetica,Total,No,0,0,0
12-023,Parque de escala zonal,Barrios Unidos,GIMNASIO DISTRITAL DEL NORTE,8819,ESCENARIO DEPORTIVO,COLISEO,No,189,Baldosa,Total,,200,0,0
10-311,Parque de escala regional,Engativa,LA FLORIDA,14443,CANCHAS DEPORTIVAS,Tennis,Si,414,Asfalto sin sintetico,Parcial,No,0,0,0
10-311,Parque de escala regional,Engativa,LA FLORIDA,14444,CANCHAS DEPORTIVAS,Tennis,Si,414,Asfalto sin sintetico,Parcial,No,0,0,0
10-311,Parque de escala regional,Engativa,LA FLORIDA,14445,CANCHAS DEPORTIVAS,Tennis,Si,414,Asfalto sin sintetico,Parcial,No,0,0,0
10-311,Parque de escala regional,Engativa,LA FLORIDA,14446,CANCHAS DEPORTIVAS,Tennis,Si,414,Asfalto sin sintetico,Parcial,No,0,0,0
10-311,Parque de escala regional,Engativa,LA FLORIDA,14447,CANCHAS DEPORTIVAS,Tennis,Si,414,Asfalto sin sintetico,Parcial,No,0,0,0
10-311,Parque de escala regional,Engativa,LA FLORIDA,14448,CANCHAS DEPORTIVAS,Tennis,Si,414,Asfalto sin sintetico,Parcial,No,0,0,0
10-311,Parque de escala regional,Engativa,LA FLORIDA,14470,CANCHAS DEPORTIVAS,Patinòdromo recreativos,No,2128,Asfalto sin sintetico,Parcial,No,0,0,0
10-311,Parque de escala regional,Engativa,LA FLORIDA,14471,CANCHAS DEPORTIVAS,Otra (Cancha Deportiva),No,2470,Asfalto sin sintetico,Parcial,No,0,0,0
10-311,Parque de escala regional,Engativa,LA FLORIDA,14566,ESCENARIO DEPORTIVO,Otro  (Escenario),,50000,Grama Natural,Parcial,Si,1500,0,0
01-1000,Parque de escala metropolitano,Usaquen,EL COUNTRY,11574,JUEGOS INFANTILES,JUEGO INFANTIL,No,200,Arena,Parcial,,0,0,0
01-1000,Parque de escala metropolitano,Usaquen,EL COUNTRY,11575,JUEGOS INFANTILES,BALANCIN,No,6,Arena,Parcial,,0,0,0
01-1000,Parque de escala metropolitano,Usaquen,EL COUNTRY,11576,JUEGOS INFANTILES,COLUMPIO,No,6,Arena,Parcial,,0,0,0
01-1000,Parque de escala metropolitano,Usaquen,EL COUNTRY,11577,JUEGOS INFANTILES,RUEDA,Si,10,Arena,Parcial,,0,0,0
01-1000,Parque de escala metropolitano,Usaquen,EL COUNTRY,11578,JUEGOS INFANTILES,RODADERO,No,10,Arena,Parcial,,0,0,0
01-1000,Parque de escala metropolitano,Usaquen,EL COUNTRY,11580,JUEGOS INFANTILES,RODADERO,No,10,Arena,Parcial,,0,0,0
03-035,Parque de escala metropolitano,Santafe,PARQUE NACIONAL (PM-2A) ENRIQUE OLAYA HERRERA ( SECTOR HISTORICO ),13576,CANCHAS DEPORTIVAS,Mini Baloncesto,No,230,Asfalto sin sintetico,Parcial,No,0,0,0
03-035,Parque de escala metropolitano,Santafe,PARQUE NACIONAL (PM-2A) ENRIQUE OLAYA HERRERA ( SECTOR HISTORICO ),13578,CANCHAS DEPORTIVAS,Muro de Tennis,No,450,Cemento,Parcial,No,0,0,0
03-035,Parque de escala metropolitano,Santafe,PARQUE NACIONAL (PM-2A) ENRIQUE OLAYA HERRERA ( SECTOR HISTORICO ),13583,CANCHAS DEPORTIVAS,Tennis,Si,610,Polvo de ladrillo,Parcial,No,0,0,0
03-035,Parque de escala metropolitano,Santafe,PARQUE NACIONAL (PM-2A) ENRIQUE OLAYA HERRERA ( SECTOR HISTORICO ),13584,CANCHAS DEPORTIVAS,Tennis,Si,610,Polvo de ladrillo,Parcial,No,0,0,0
03-035,Parque de escala metropolitano,Santafe,PARQUE NACIONAL (PM-2A) ENRIQUE OLAYA HERRERA ( SECTOR HISTORICO ),13585,CANCHAS DEPORTIVAS,Tennis,Si,610,Polvo de ladrillo,Parcial,No,0,0,0
03-035,Parque de escala metropolitano,Santafe,PARQUE NACIONAL (PM-2A) ENRIQUE OLAYA HERRERA ( SECTOR HISTORICO ),13603,ESCENARIO DEPORTIVO,HOCKEY,,700,Granito,Parcial,No,0,0,0
03-035,Parque de escala metropolitano,Santafe,PARQUE NACIONAL (PM-2A) ENRIQUE OLAYA HERRERA ( SECTOR HISTORICO ),13604,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,1570,Granito,Parcial,No,0,0,0
03-035,Parque de escala metropolitano,Santafe,PARQUE NACIONAL (PM-2A) ENRIQUE OLAYA HERRERA ( SECTOR HISTORICO ),13607,CANCHAS DEPORTIVAS,Voleibol,Si,350,Asfalto sin sintetico,Parcial,No,0,0,0
03-035,Parque de escala metropolitano,Santafe,PARQUE NACIONAL (PM-2A) ENRIQUE OLAYA HERRERA ( SECTOR HISTORICO ),13608,CANCHAS DEPORTIVAS,Voleibol,No,350,Asfalto sin sintetico,Parcial,No,0,0,0
03-035,Parque de escala metropolitano,Santafe,PARQUE NACIONAL (PM-2A) ENRIQUE OLAYA HERRERA ( SECTOR HISTORICO ),13609,CANCHAS DEPORTIVAS,Voleibol,No,350,Asfalto sin sintetico,Parcial,No,0,0,0
03-035,Parque de escala metropolitano,Santafe,PARQUE NACIONAL (PM-2A) ENRIQUE OLAYA HERRERA ( SECTOR HISTORICO ),14850,CANCHAS DEPORTIVAS,Tennis,Si,610,Polvo de ladrillo,Parcial,No,0,0,0
03-085,Parque de escala metropolitano,Santafe,TERCER MILENIO,41,CANCHAS DEPORTIVAS,Microfutbol,No,480,Asfalto sin sintetico,Parcial,No,0,0,0
04-127,Parque de escala metropolitano,San Cristobal,SAN CRISTOBAL,11320,CANCHAS DEPORTIVAS,Microfutbol,Si,448,Asfalto sin sintetico,Parcial,No,0,0,0
